Time,Abundance
57.40832,558.6492
57.41845,813.5103
57.42858,997.8108
57.43872,831.9964
57.44885,617.6852
57.45898,485.8301
57.46912,436.9591
57.47925,413.0627
57.48938,394.0365
57.49952,384.0536
57.50965,379.7892
57.51978,380.8996
57.52992,385.5982
57.54005,383.2564
57.55018,386.3097
57.56032,391.0352
57.57045,385.6041
57.58058,390.1998
57.59073,398.45
57.60087,395.9978
57.611,410.2615
57.62113,412.7406
57.63127,424.7434
57.6414,442.3047
57.65153,487.3266
57.66167,595.0068
57.6718,626.6313
57.68193,576.4023
57.69207,513.7249
57.7022,480.8469
57.71233,478.2463
57.72247,477.4173
57.7326,472.1927
57.74273,460.0833
57.75287,459.3394
57.763,463.5821
57.77313,470.9172
57.78327,464.6354
57.7934,463.784
57.80355,458.1314
57.81368,466.8605
57.82382,470.6157
57.83395,454.9665
57.84408,472.365
57.85422,476.6155
57.86435,486.9662
57.87448,491.561
57.88462,476.443
57.89475,476.9886
57.90488,481.0638
57.91502,492.931
57.92515,488.0598
57.93528,495.5497
57.94542,497.7873
57.95555,498.7847
57.96568,500.2769
57.97582,497.8697
57.98595,509.2484
57.99608,507.4513
58.00622,511.8694
58.01637,506.9796
58.0265,513.9039
58.03663,522.4142
58.04677,512.1533
58.0569,524.4212
58.06703,511.8203
58.07717,517.6196
58.0873,519.838
58.09743,507.7432
58.10757,510.5727
58.1177,513.2511
58.12783,523.9973
58.13797,521.7836
58.1481,517.5638
58.15823,523.5293
58.16837,527.1877
58.1785,540.778
58.18863,558.4462
58.19877,597.5288
58.2089,629.717
58.21903,588.9427
58.22918,567.6619
58.23932,554.7849
58.24945,560.8326
58.25958,592.2649
58.26972,650.2555
58.27985,695.4519
58.28998,676.0524
58.30012,625.4953
58.31025,574.3826
58.32038,562.251
58.33052,563.5217
58.34065,537.4944
58.35078,543.1511
58.36092,554.5684
58.37105,537.7482
58.38118,538.6532
58.39132,548.915
58.40145,546.4565
58.41158,544.2566
58.42172,539.7791
58.43185,536.0396
58.442,554.0563
58.45213,574.8843
58.46227,613.748
58.4724,628.1906
58.48253,604.4902
58.49267,597.5648
58.5028,549.3262
58.51293,549.3309
58.52307,558.2798
58.5332,561.3419
58.54333,571.5673
58.55347,569.1479
58.5636,557.252
58.57373,558.3005
58.58387,560.7454
58.594,552.2356
58.60413,539.4576
58.61427,559.2536
58.6244,603.7609
58.63453,665.1858
58.64467,743.6802
58.65482,711.1201
58.66495,656.7343
58.67508,585.6157
58.68522,563.981
58.69535,539.3323
58.70548,539.0257
58.71562,535.7795
58.72575,540.6967
58.73588,530.4282
58.74602,533.908
58.75615,531.2109
58.76628,532.1639
58.77642,539.3842
58.78655,532.4323
58.79668,524.6642
58.80682,532.7401
58.81695,543.1695
58.82708,545.5641
58.83722,524.1143
58.84735,520.9666
58.85748,532.33
58.86763,512.5112
58.87777,524.1705
58.8879,537.4888
58.89803,525.7983
58.90817,541.6039
58.9183,529.353
58.92843,524.2816
58.93857,529.0415
58.9487,519.4155
58.95883,526.3615
58.96897,529.5311
58.9791,522.1191
58.98923,521.7743
58.99937,535.2816
59.0095,526.6497
59.01963,524.0131
59.02977,559.3464
59.0399,572.0166
59.05003,587.9047
59.06017,578.6141
59.07032,547.925
59.08045,544.4863
59.09058,523.531
59.10072,512.4016
59.11085,524.4961
59.12098,500.6808
59.13112,529.3344
59.14125,522.969
59.15138,511.5265
59.16152,522.4857
59.17165,503.3761
59.18178,514.4545
59.19192,516.7805
59.20205,510.8942
59.21218,529.3267
59.22232,522.4422
59.23245,538.9907
59.24258,545.3171
59.25272,536.5674
59.26285,527.6061
59.27298,526.2457
59.28313,524.1506
59.29327,516.9019
59.3034,509.4099
59.31353,517.4601
59.32367,532.6396
59.3338,593.3237
59.34393,682.2216
59.35407,825.0412
59.3642,931.7599
59.37433,935.9273
59.38447,796.5782
59.3946,693.4784
59.40473,633.4492
59.41487,595.5473
59.425,586.9352
59.43513,571.4785
59.44527,577.9437
59.4554,569.8741
59.46553,557.5463
59.47567,560.9138
59.4858,553.4236
59.49595,536.1146
59.50608,542.0328
59.51622,543.9582
59.52635,548.9428
59.53648,539.8834
59.54662,533.231
59.55675,532.5047
59.56688,536.9817
59.57702,520.5603
59.58715,514.1403
59.59728,514.1505
59.60742,520.6896
59.61755,531.7609
59.62768,526.2153
59.63782,518.3384
59.64795,515.6783
59.65808,516.4158
59.66822,517.4023
59.67835,532.3104
59.68848,514.8843
59.69862,527.3945
59.70877,510.5155
59.7189,532.8104
59.72903,560.1644
59.73917,593.1202
59.7493,596.3342
59.75943,584.2841
59.76957,567.0909
59.7797,524.824
59.78983,528.9265
59.79997,519.29
59.8101,517.01
59.82023,515.0361
59.83037,510.2406
59.8405,502.4879
59.85063,495.0226
59.86077,501.2984
59.8709,514.15
59.88103,503.9016
59.89117,497.3036
59.9013,500.8272
59.91143,508.308
59.92158,498.7072
59.93172,503.2901
59.94185,499.2274
59.95198,494.9753
59.96212,495.7162
59.97225,495.8864
59.98238,487.106
59.99252,502.6197
60.00265,491.9599
60.01278,509.6319
60.02292,498.4181
60.03305,513.6757
60.04318,537.2473
60.05332,556.4615
60.06345,550.1967
60.07358,529.662
60.08372,512.8108
60.09385,513.5609
60.10398,501.4731
60.11412,494.7874
60.12425,488.5124
60.1344,503.0595
60.14453,491.8288
60.15467,489.6893
60.1648,483.6403
60.17493,492.3351
60.18507,491.3562
60.1952,485.1546
60.20533,486.949
60.21547,487.9583
60.2256,482.8777
60.23573,483.3566
60.24587,490.197
60.256,485.3751
60.26613,472.1541
60.27627,482.8513
60.2864,500.1395
60.29653,479.1772
60.30667,500.9138
60.3168,504.5091
60.32693,491.6461
60.33707,491.8626
60.34722,484.6785
60.35735,490.8716
60.36748,483.36
60.37762,485.291
60.38775,474.12
60.39788,481.5522
60.40802,474.8661
60.41815,480.9709
60.42828,480.4741
60.43842,486.2575
60.44855,472.8769
60.45868,474.3882
60.46882,477.4931
60.47895,472.7787
60.48908,466.2796
60.49922,476.2851
60.50935,468.6669
60.51948,473.8638
60.52962,472.9156
60.53975,478.1794
60.54988,485.1982
60.56003,477.787
60.57017,463.4769
60.5803,464.7906
60.59043,466.2288
60.60057,468.0956
60.6107,476.0638
60.62083,469.4718
60.63097,457.3504
60.6411,468.3477
60.65123,468.55
60.66137,471.6203
60.6715,469.1126
60.68163,469.6083
60.69177,471.9713
60.7019,462.1048
60.71203,463.0682
60.72217,456.7555
60.7323,466.0056
60.74243,460.0506
60.75257,470.0389
60.7627,455.5769
60.77285,452.3324
60.78298,452.2706
60.79312,462.8357
60.80325,462.26
60.81338,446.6632
60.82352,456.6936
60.83365,453.4356
60.84378,450.6456
60.85392,454.2034
60.86405,462.7876
60.87418,465.0848
60.88432,448.7495
60.89445,445.0085
60.90458,452.6759
60.91472,448.6248
60.92485,449.0753
60.93498,442.0228
60.94512,456.0342
60.95525,459.5072
60.96538,453.9997
60.97553,439.182
60.98567,460.6295
60.9958,445.8819
61.00593,446.7889
61.01607,447.1835
61.0262,449.1516
61.03633,445.7378
61.04647,439.8119
61.0566,448.6007
61.06673,457.4386
61.07687,452.8982
61.087,458.7239
61.09713,492.0816
61.10727,566.9932
61.1174,711.4672
61.12753,874.4222
61.13767,962.8533
61.1478,909.7962
61.15793,813.0345
61.16807,722.5931
61.1782,649.1989
61.18835,624.5417
61.19848,596.9656
61.20862,584.4725
61.21875,560.4608
61.22888,551.0577
61.23902,534.1934
61.24915,530.1298
61.25928,532.6884
61.26942,526.4125
61.27955,511.8108
61.28968,514.9547
61.29982,500.8481
61.30995,492.9297
61.32008,497.0817
61.33022,490.2164
61.34035,484.2352
61.35048,487.4532
61.36062,484.2271
61.37075,479.8722
61.38088,468.8845
61.39102,482.9385
61.40117,475.2513
61.4113,495.8363
61.42143,474.6517
61.43157,472.7554
61.4417,470.6818
61.45183,464.0805
61.46197,466.1461
61.4721,468.7289
61.48223,455.3489
61.49237,470.9004
61.5025,475.83
61.51263,469.6365
61.52277,463.8533
61.5329,470.0171
61.54303,465.2551
61.55317,462.1374
61.5633,455.3204
61.57343,451.6064
61.58357,458.5772
61.5937,458.7776
61.60383,461.202
61.61398,449.2525
61.62412,453.5671
61.63425,451.8086
61.64438,454.2595
61.65452,454.3223
61.66465,471.2252
61.67478,460.5587
61.68492,462.0475
61.69505,449.361
61.70518,439.5999
61.71532,440.9723
61.72545,440.4687
61.73558,438.2801
61.74572,449.2862
61.75585,425.9438
61.76598,449.1873
61.77612,449.9426
61.78625,437.4634
61.79638,455.342
61.80652,441.012
61.81665,450.5131
61.8268,429.7632
61.83693,433.8697
61.84707,445.3431
61.8572,439.9858
61.86733,436.4063
61.87747,440.2159
61.8876,439.4206
61.89773,435.9683
61.90787,436.1977
61.918,437.9674
61.92813,438.6436
61.93827,442.8796
61.9484,429.8
61.95853,434.106
61.96867,433.9514
61.9788,430.8309
61.98893,430.346
61.99907,424.025
62.0092,433.5685
62.01933,433.7765
62.02947,427.8171
62.03962,428.5914
62.04975,436.6458
62.05988,427.5482
62.07002,430.0796
62.08015,427.368
62.09028,425.5855
62.10042,426.7388
62.11055,433.1097
62.12068,424.4382
62.13082,425.9301
62.14095,423.7544
62.15108,434.5596
62.16122,428.4606
62.17135,431.0903
62.18148,417.2401
62.19162,431.5346
62.20175,433.1589
62.21188,430.8038
62.22202,437.5184
62.23215,414.9629
62.24228,422.7079
62.25243,424.6064
62.26257,433.4105
62.2727,428.7986
62.28283,431.5337
62.29297,421.3435
62.3031,425.4071
62.31323,427.8458
62.32337,430.3263
62.3335,421.742
62.34363,436.5902
62.35377,419.1768
62.3639,432.4157
62.37403,436.21
62.38417,423.3014
62.3943,426.2842
62.40443,433.5624
62.41457,426.0728
62.4247,429.1449
62.43483,436.5835
62.44497,424.7251
62.4551,421.7126
62.46525,421.328
62.47538,424.8667
62.48552,420.8765
62.49565,413.0404
62.50578,419.5471
62.51592,415.9323
62.52605,412.2769
62.53618,428.1146
62.54632,418.9013
62.55645,412.5063
62.56658,428.6534
62.57672,419.8427
62.58685,411.5589
62.59698,427.6409
62.60712,421.4577
62.61725,421.9677
62.62738,427.8525
62.63752,422.095
62.64765,419.0659
62.65778,424.3823
62.66792,417.7579
62.67807,421.1291
62.6882,423.4159
62.69833,411.2922
62.70847,411.4047
62.7186,429.7634
62.72873,412.7711
62.73887,421.018
62.749,423.685
62.75913,403.1418
62.76927,417.5602
62.7794,418.1073
62.78953,420.1645
62.79967,412.0188
62.8098,407.3739
62.81993,420.5111
62.83007,411.3036
62.8402,430.6145
62.85033,416.2998
62.86047,412.6128
62.8706,408.7401
62.88075,417.1996
62.89088,417.9192
62.90102,420.6433
62.91115,417.2493
62.92128,420.5237
62.93142,422.9905
62.94155,410.3141
62.95168,416.8691
62.96182,412.2828
62.97195,412.5117
62.98208,417.1208
62.99222,423.9253
63.00235,409.8985
63.01248,406.5854
63.02262,415.6508
63.03275,407.993
63.04288,401.2002
63.05302,406.9644
63.06315,401.2898
63.07328,415.1964
63.08342,410.356
63.09357,411.436
63.1037,422.8219
63.11383,414.6335
63.12397,403.5714
63.1341,409.6629
63.14423,412.4875
63.15437,410.075
63.1645,400.8459
63.17463,404.0059
63.18477,409.6454
63.1949,403.8482
63.20503,402.7844
63.21517,412.9979
63.2253,404.8306
63.23543,405.9288
63.24557,414.6707
63.2557,415.1744
63.26583,415.0157
63.27597,406.2717
63.2861,402.1665
63.29623,411.0277
63.30638,406.1048
63.31652,427.0274
63.32665,412.1934
63.33678,399.7914
63.34692,407.5073
63.35705,410.0387
63.36718,399.5667
63.37732,399.5641
63.38745,399.4306
63.39758,401.8464
63.40772,400.9366
63.41785,405.8169
63.42798,400.9225
63.43812,397.5656
63.44825,413.4591
63.45838,411.5721
63.46852,414.4123
63.47865,402.6063
63.48878,388.1655
63.49892,397.9177
63.50905,406.2618
63.5192,398.901
63.52933,409.0753
63.53947,408.8021
63.5496,399.5948
63.55973,398.307
63.56987,397.0662
63.58,392.4576
63.59013,396.585
63.60027,397.7971
63.6104,396.61
63.62053,389.7899
63.63067,397.984
63.6408,391.7984
63.65093,392.5679
63.66107,400.7061
63.6712,403.402
63.68133,391.3094
63.69147,398.3772
63.7016,391.6956
63.71173,389.6686
63.72187,388.7248
63.73202,389.9694
63.74215,395.5646
63.75228,398.1892
63.76242,384.5198
63.77255,391.067
63.78268,393.1839
63.79282,393.0377
63.80295,400.1903
63.81308,378.6111
63.82322,393.8865
63.83335,404.7406
63.84348,387.2184
63.85362,398.393
63.86375,398.0782
63.87388,391.4197
63.88402,390.7253
63.89415,389.7693
63.90428,389.2386
63.91442,390.186
63.92455,383.1617
63.93468,395.2408
63.94483,396.5607
63.95497,385.7752
63.9651,403.7587
63.97523,393.8629
63.98537,393.8951
63.9955,399.3222
64.00563,391.4747
64.01577,404.3086
64.0259,383.8837
64.03603,391.7914
64.04617,384.7565
64.0563,390.3143
64.06643,394.7381
64.07657,396.1061
64.0867,402.4881
64.09683,391.8141
64.10697,395.5898
64.1171,381.4789
64.12723,393.1904
64.13737,386.6686
64.1475,389.1382
64.15765,404.2401
64.16778,388.9207
64.17792,396.9072
64.18805,385.4742
64.19818,389.6278
64.20832,386.9503
64.21845,390.3561
64.22858,402.3332
64.23872,390.5166
64.24885,393.9254
64.25898,391.1962
64.26912,391.0041
64.27925,389.7351
64.28938,395.9173
64.29952,379.6423
64.30965,383.3963
64.31978,391.5695
64.32992,391.6408
64.34005,390.1315
64.35018,378.9017
64.36032,393.2314
64.37047,385.8282
64.3806,394.7415
64.39073,384.5004
64.40087,395.9216
64.411,381.5732
64.42113,389.9468
64.43127,388.1422
64.4414,380.427
64.45153,386.4879
64.46167,389.0545
64.4718,375.1034
64.48193,380.3078
64.49207,390.8067
64.5022,393.1121
64.51233,388.1339
64.52247,396.1486
64.5326,385.2254
64.54273,387.0376
64.55287,389.282
64.563,390.7911
64.57313,382.0247
64.58328,392.8202
64.59342,389.867
64.60355,378.5881
64.61368,403.2274
64.62382,387.1921
64.63395,384.4163
64.64408,367.2258
64.65422,395.3461
64.66435,386.5343
64.67448,383.2035
64.68462,386.2455
64.69475,378.5148
64.70488,379.4406
64.71502,378.6372
64.72515,387.885
64.73528,371.9889
64.74542,387.7259
64.75555,389.6044
64.76568,383.9566
64.77582,385.7116
64.78597,385.5587
64.7961,377.1022
64.80623,380.5384
64.81637,379.738
64.8265,389.7106
64.83663,390.2449
64.84677,379.164
64.8569,376.649
64.86703,381.3514
64.87717,387.4397
64.8873,390.6446
64.89743,385.1046
64.90757,382.4142
64.9177,384.0809
64.92783,382.3192
64.93797,383.7607
64.9481,383.5699
64.95823,392.6067
64.96837,374.7389
64.9785,386.3956
64.98863,380.5154
64.99878,386.3223
65.00892,390.2357
65.01905,388.9141
65.02918,381.2969
65.03932,384.0364
65.04945,384.7488
65.05958,377.0648
65.06972,382.7171
65.07985,390.3537
65.08998,384.0296
65.10012,381.0159
65.11025,382.6058
65.12038,382.4578
65.13052,382.0294
65.14065,387.1622
65.15078,384.3315
65.16092,381.5946
65.17105,380.602
65.18118,381.5508
65.19132,384.5716
65.20145,385.9153
65.2116,387.2029
65.22173,382.6676
65.23187,377.4473
65.242,385.6907
65.25213,386.4701
65.26227,371.0109
65.2724,368.0955
65.28253,387.1059
65.29267,377.0498
65.3028,382.3416
65.31293,376.0205
65.32307,384.0638
65.3332,371.5947
65.34333,381.8145
65.35347,379.948
65.3636,381.9609
65.37373,388.166
65.38387,380.63
65.394,373.8458
65.40413,382.1803
65.41427,384.7516
65.42442,383.7739
65.43455,377.8086
65.44468,385.1541
65.45482,382.9417
65.46495,382.2915
65.47508,377.5332
65.48522,388.1499
65.49535,385.1585
65.50548,382.5627
65.51562,378.0156
65.52575,376.2847
65.53588,381.1256
65.54602,377.172
65.55615,378.3046
65.56628,380.3515
65.57642,376.097
65.58655,378.6487
65.59668,387.122
65.60682,385.3232
65.61695,374.0058
65.62708,367.3608
65.63723,376.2668
65.64737,385.3756
65.6575,379.1221
65.66763,382.1439
65.67777,379.1139
65.6879,375.5969
65.69803,386.7686
65.70817,369.5929
65.7183,373.29
65.72843,368.4352
65.73857,377.8476
65.7487,367.4388
65.75883,379.79
65.76897,384.9131
65.7791,372.8542
65.78923,374.1918
65.79937,372.8272
65.8095,369.8071
65.81963,380.8654
65.82977,381.4079
65.8399,380.8022
65.85005,371.0662
65.86018,371.6685
65.87032,372.5368
65.88045,372.0941
65.89058,374.7664
65.90072,378.2565
65.91085,380.6924
65.92098,383.0181
65.93112,376.0832
65.94125,371.5594
65.95138,382.4025
65.96152,371.3613
65.97165,374.2986
65.98178,376.0205
65.99192,383.8473
66.00205,383.5758
66.01218,379.3466
66.02232,369.0879
66.03245,372.3718
66.04258,372.6176
66.05272,373.7803
66.06287,375.6126
66.073,372.6098
66.08313,372.2488
66.09327,372.7746
66.1034,382.0303
66.11353,375.6597
66.12367,374.0819
66.1338,371.1322
66.14393,376.2001
66.15407,362.8951
66.1642,378.2631
66.17433,373.7649
66.18447,368.8756
66.1946,375.4768
66.20473,372.8664
66.21487,374.2285
66.225,371.0071
66.23513,372.9152
66.24527,377.0525
66.2554,378.8506
66.26553,370.348
66.27568,377.7494
66.28582,372.4664
66.29595,375.4449
66.30608,361.892
66.31622,362.5507
66.32635,373.8932
66.33648,365.9529
66.34662,379.8486
66.35675,374.2051
66.36688,372.8185
66.37702,372.1776
66.38715,367.2647
66.39728,379.7587
66.40742,369.6487
66.41755,366.2874
66.42768,382.3118
66.43782,364.34
66.44795,370.011
66.45808,370.5109
66.46822,369.7007
66.47835,375.8297
66.4885,368.4701
66.49863,366.4635
66.50877,360.6385
66.5189,362.3361
66.52903,379.5646
66.53917,372.2304
66.5493,376.8635
66.55943,377.5917
66.56957,367.0666
66.5797,372.8922
66.58983,376.7656
66.59997,367.2174
66.6101,369.877
66.62023,373.4464
66.63037,372.4777
66.6405,365.9749
66.65063,361.8971
66.66077,374.4597
66.6709,358.3102
66.68103,371.0934
66.69118,376.761
66.70132,376.6377
66.71145,359.2831
66.72158,370.8975
66.73172,366.8425
66.74185,369.3159
66.75198,362.9478
66.76212,367.4948
66.77225,365.284
66.78238,369.0117
66.79252,371.6388
66.80265,374.7214
66.81278,365.9474
66.82292,364.5306
66.83305,368.5347
66.84318,362.9339
66.85332,369.4451
66.86345,363.2961
66.87358,357.4026
66.88372,368.6693
66.89385,366.1935
66.904,353.8911
66.91413,356.4536
66.92427,367.3056
66.9344,366.864
66.94453,361.4392
66.95467,363.3846
66.9648,369.2744
66.97493,353.4064
66.98507,362.6535
66.9952,367.6592
67.00533,366.6456
67.01547,363.1682
67.0256,376.0666
67.03573,360.6445
67.04587,358.3568
67.056,364.5714
67.06613,355.3572
67.07627,361.6755
67.0864,361.444
67.09653,358.3448
67.10667,368.7428
67.11682,357.531
67.12695,369.0054
67.13708,363.5431
67.14722,366.4535
67.15735,362.0239
67.16748,360.6022
67.17762,356.0005
67.18775,358.377
67.19788,357.3389
67.20802,359.8065
67.21815,375.4207
67.22828,361.7791
67.23842,357.6795
67.24855,361.7597
67.25868,355.5837
67.26882,349.8435
67.27895,368.2319
67.28908,366.3216
67.29922,361.0502
67.30935,369.6498
67.31948,368.881
67.32963,362.8195
67.33977,359.9065
67.3499,370.2529
67.36003,358.1062
67.37017,359.6878
67.3803,364.1589
67.39043,360.7991
67.40057,360.9596
67.4107,358.5476
67.42083,353.296
67.43097,350.0369
67.4411,365.4159
67.45123,364.1425
67.46137,368.3696
67.4715,367.4683
67.48163,356.9629
67.49177,364.7488
67.5019,364.2142
67.51203,357.0471
67.52217,365.8337
67.5323,354.0902
67.54245,353.4867
67.55258,356.6975
67.56272,356.0098
67.57285,364.0334
67.58298,357.7183
67.59312,355.3473
67.60325,354.6546
